class,label,concept
Model B200,90,looks great on the road
Model B200,90,low center of gravity
Model B200,90,"made of a sturdy, yet lightweight, plastic"
Model B200,90,made of high quality materials
Model B200,90,made of high-quality materials
Model B200,90,made of plastic
Model B200,90,made of sturdy plastic
Model B200,90,made out of cardboard or plastic
Model B200,90,make a statement in any room
Model B200,90,match your style
Model B200,90,"measures 4.5 inches long, 2.5 inches wide, and 0.5 inches thick"
Model B200,90,metal band around the edge for durability
Model B200,90,metal body with a matte finish
Model B200,90,metallic sheen to it
Model B200,90,microsd card slot for expandable storage
Model B200,90,mineral crystal
Model B200,90,modern look
Model B200,90,music player
Model B200,90,navigation system
Model B200,90,negative space
Model B200,90,not disappointed with the aircraft
Model B200,90,"offers everything you need in a smartphone, and more"
Model B200,90,one-year warranty
Model B200,90,packed with safety features
Model B200,90,panoramic sunroof
Model B200,90,pattern can be adapted to a variety of settings and décor styles
Model B200,90,"perfect choice for any home that is looking for a great looking, high quality, and user"
Model B200,90,"perfect choice for any home that is looking for an affordable, high quality, and user friendly home"
Model B200,90,"perfect choice for any home that is looking for an easy to use, high quality, and user"
Model B200,90,"perfect choice for any woman who wants a classic, stylish, and timeless piece of jewelry"
Model B200,90,perfect choice for anyone looking for a great car
Model B200,90,perfect choice for anyone looking for an upgrade from their current device
Model B200,90,perfect choice for anyone who is looking for a new car
Model B200,90,perfect choice for anyone who wants a great phone at an affordable price
Model B200,90,perfect choice for anyone who wants a sleek and stylish car
Model B200,90,perfect choice for anyone who wants a sleek and stylish car that looks great on the road
Model B200,90,perfect color for any event
Model B200,90,"perfect for a feature wall, an accent piece, or even as upholstery fabric"
Model B200,90,perfect for adding a touch of modernity to any space
Model B200,90,perfect for any age
Model B200,90,perfect for any budget
Model B200,90,perfect for any gender
Model B200,90,perfect for any home
Model B200,90,perfect for any occasion
Model B200,90,perfect for any outfit
Model B200,90,perfect for any room in your home
Model B200,90,perfect for any season
Model B200,90,perfect for any style
Model B200,90,perfect for anyone who wants a lot of features and a comfortable ride
Model B200,90,perfect for anyone who wants a powerful and feature-rich device
Model B200,90,perfect for anyone who wants a powerful and user-friendly device
Model B200,90,perfect for anyone who wants to feel powerful and in control
Model B200,90,perfect for anyone who wants to look their best
Model B200,90,perfect for capturing memories
Model B200,90,perfect for everyday wear
Model B200,90,perfect for long drives
Model B200,90,perfect for long trips
Model B200,90,perfect for making a statement
Model B200,90,perfect for those who appreciate simplicity and classic beauty
Model B200,90,perfect for viewing pictures and videos
Model B200,90,perfect for viewing your favorite media or keeping track of your schedule
Model B200,90,perfect for watching videos and browsing the web
Model B200,90,perfect for watching videos or browsing the web
Model B200,90,perfect smartphone for anyone who wants the best of the best
Model B200,90,"physical buttons on the sides and front of the device for power, volume, and other functions"
Model B200,90,physical keyboard below it
Model B200,90,pleasant ride
Model B200,90,plenty of room for passengers and cargo
Model B200,90,plenty of storage space
Model B200,90,power button and volume buttons are on the right side of the phone
Model B200,90,power by a high-performance engine
Model B200,90,power windows and locks
Model B200,90,powered by a qualcomm snapdragon 810 processor
Model B200,90,powered by a quartz movement
Model B200,90,powerful camera
Model B200,90,powerful engine
Model B200,90,powerful processor
Model B200,90,premium sound system
Model B200,90,provides excellent performance
Model B200,90,rear-wheel drive layout
Model B200,90,rectangular prism
Model B200,90,rectangular shape
Model B200,90,rectangular shaped object
Model B200,90,relatively thin
Model B200,90,relatively thin and lightweight
Model B200,90,reliable car
Model B200,90,remote start system
Model B200,90,repeated four times
Model B200,90,repeating motif of interlocking circles
Model B200,90,"repeating, alternating pattern"
Model B200,90,repeats itself throughout the pattern
Model B200,90,rich look to it
Model B200,90,right rectangular prism
Model B200,90,round face with a black dial
Model B200,90,rounded edges
Model B200,90,rubberized grip for added comfort
Model B200,90,run on a fast and responsive processor
Model B200,90,safe and reliable
Model B200,90,safe car
Model B200,90,sd card reader makes it easy to transfer files
Model B200,90,seat up to five people comfortably
Model B200,90,seats are supportive and comfortable
Model B200,90,series of interlocking shapes
Model B200,90,"series of small, evenly-spaced dots"
Model B200,90,shock-resistant
Model B200,90,short rear deck
Model B200,90,short rear end
Model B200,90,short sides are perpendicular
Model B200,90,sides are equal in length
Model B200,90,sides are slightly curved
Model B200,90,sides of the b200 are straight
Model B200,90,silver
Model B200,90,simple and elegant
Model B200,90,simple and elegant design
Model B200,90,simple and user-friendly interface
Model B200,90,simple one
Model B200,90,simple rectangle
Model B200,90,simple shape
Model B200,90,"simple, elegant design"
Model B200,90,"simple, intuitive controls are easy to use"
Model B200,90,"simple, yet elegant design"
Model B200,90,six faces
Model B200,90,sleek and modern car
Model B200,90,sleek and modern design
Model B200,90,sleek and modern looking machine
Model B200,90,sleek and modern looking phone
Model B200,90,sleek and modern looking phone with a black finish
Model B200,90,sleek and modern-looking phone with a large touch screen display
Model B200,90,sleek and stylish car
Model B200,90,sleek and stylish device
Model B200,90,sleek and stylish phone
Model B200,90,sleek and stylish phone with a large touch screen
Model B200,90,"sleek, aerodynamic car with a stylish design"
Model B200,90,"sleek, black body with a smooth, curved design"
Model B200,90,"sleek, black car with a sleek design"
Model B200,90,"sleek, black design"
Model B200,90,"sleek, modern design"
Model B200,90,"sleek, stylish design"
Model B200,90,slim and lightweight
Model B200,90,sloped sharply
Model B200,90,small and lightweight
Model B200,90,small camera on the front
Model B200,90,small enough to fit in your hand or pocket
Model B200,90,small gap between the hub and the spokes
Model B200,90,small logo in the center
Model B200,90,"small, black car with a sleek design"
Model B200,90,smallest on the perimeter
Model B200,90,smooth and comfortable
Model B200,90,smooth and seamless
Model B200,90,smooth ride
Model B200,90,"smooth, black surface with rounded edges"
Model B200,90,"smooth, glossy finish"
Model B200,90,solid figure
Model B200,90,spacious interior
Model B200,90,spacious interior with comfortable seats
Model B200,90,speaker on the bottom
Model B200,90,speaker on the bottom of the phone
Model B200,90,sporty design
Model B200,90,sporty look
Model B200,90,stackable figure
Model B200,90,stainless steel case
Model B200,90,stand out in a parking lot
Model B200,90,standard features
Model B200,90,standard with 2.0-liter four-cylinder engine
Model B200,90,"starting price of $21,700"
Model B200,90,state-of-the-art features
Model B200,90,stay connected even when on the go
Model B200,90,stunning color
Model B200,90,sturdy figure that can support a lot of weight
Model B200,90,stylish and sporty car
Model B200,90,"stylish, practical, and safe choice for your next car"
Model B200,90,"stylish, sporty, and affordable vehicle"
Model B200,90,suitable for both formal and informal settings
Model B200,90,sunroof
Model B200,90,surface is smooth
Model B200,90,suspension is tuned for performance driving
Model B200,90,symmetrical
Model B200,90,symmetrical along its length and width
Model B200,90,"symmetrical, geometric pattern"
Model B200,90,"symmetrical, six-sided figure"
Model B200,90,"symmetrical, spoked design"
Model B200,90,"symmetrical, two-part pattern"
Model B200,90,taillights wrap around its sides
Model B200,90,takes great photos and videos
Model B200,90,taper towards the ends
Model B200,90,tapering rear end
Model B200,90,there are four buttons on the side of the watch
Model B200,90,there are no visible scratches or blemishes
Model B200,90,thin and light
Model B200,90,thin and lightweight
Model B200,90,thin and lightweight body
Model B200,90,three-dimensional figure
Model B200,90,tight turning radius
Model B200,90,timeless classic
Model B200,90,timeless pattern that will never go out of style
Model B200,90,timeless piece
Model B200,90,"to form a complete figure, the aircraft must be stacked on top of another"
Model B200,90,top and bottom parts are connected by a straight line
Model B200,90,top and bottom parts divided into four equal sections by two lines
Model B200,90,top corners are closer to each other than the bottom corners
Model B200,90,top of list
Model B200,90,top part has two lines crossing in the middle
Model B200,90,top part has two smaller semi-circles at the top corners
