class,label,concept
volleyball spiking,96,"grip the ball tightly with two hands, one at the top and one at the bottom"
volleyball spiking,96,guide the ball over the net
volleyball spiking,96,hand ends up below the ball
volleyball spiking,96,hand is open
volleyball spiking,96,hand makes contact with the ball
volleyball spiking,96,"hand makes contact with the ball, sending it flying towards the net"
volleyball spiking,96,hand should be open
volleyball spiking,96,hand should be open when making contact with the ball
volleyball spiking,96,hard to return
volleyball spiking,96,has a lot of power behind it
volleyball spiking,96,have a spin on it
volleyball spiking,96,help your team win the game
volleyball spiking,96,hit it hard into the oppos
volleyball spiking,96,"hit out of bounds, they will try to save it"
volleyball spiking,96,hit over the net
volleyball spiking,96,hit over the net and into the opponent's court
volleyball spiking,96,hit the ball over the net
volleyball spiking,96,hit the ball to the left side of the court
volleyball spiking,96,hit the ball with force
volleyball spiking,96,hit the ball with their hand
volleyball spiking,96,hit the ball with their hand again
volleyball spiking,96,"hit the ball with their hands, using an overhand motion"
volleyball spiking,96,hit the ground and bounces back up
volleyball spiking,96,hit the ground on the other side of the net
volleyball spiking,96,hit the ground on the other team's side
volleyball spiking,96,hit too hard
volleyball spiking,96,hit with enough force to make it difficult for the other team to return it
volleyball spiking,96,hit with force into the opponent's court
volleyball spiking,96,hit with the player's fingertips and not their fingers
volleyball spiking,96,hits the ball over the net with a backhand
volleyball spiking,96,hits the ball over the net with an overhead smash
volleyball spiking,96,hits the ground
volleyball spiking,96,hits the ground on the opponent's side
volleyball spiking,96,hits the ground on the other side
volleyball spiking,96,hits the ground on the other side of the net
volleyball spiking,96,"hits the net and then sails over, dropping down toward the other side"
volleyball spiking,96,hitting it with their left
volleyball spiking,96,hitting the ball with their left hand
volleyball spiking,96,hitting the ground
volleyball spiking,96,hitting the volleyball with their arm
volleyball spiking,96,hitting the volleyball with their hand
volleyball spiking,96,hold the ball in their dominant hand
volleyball spiking,96,holding the ball in their dominant hand
volleyball spiking,96,holding the volleyball
volleyball spiking,96,holding the volleyball in one hand
volleyball spiking,96,holding the volleyball in their hand
volleyball spiking,96,holding the volleyball in their right hand
volleyball spiking,96,holds the ball in their non-dom
volleyball spiking,96,hopefully towards the other team's side
volleyball spiking,96,"if the ball is hit into their court, they will try to keep it in play"
volleyball spiking,96,"incorrectly, the ball will either go flying out of bounds or into the net"
volleyball spiking,96,incredibly effective way to score points and win games
volleyball spiking,96,jump
volleyball spiking,96,"jump and hit the ball with their dominant hand, using an overhand motion"
volleyball spiking,96,"jump and hit the ball with their left hand, using an overhand motion"
volleyball spiking,96,jump into the air
volleyball spiking,96,jump off their dominant foot
volleyball spiking,96,jump off their left foot
volleyball spiking,96,jump up
volleyball spiking,96,jump up and extend their arms forward
volleyball spiking,96,jump up and hit it again
volleyball spiking,96,jump up and hit the ball again
volleyball spiking,96,"jump up and hit the ball with their fist, sending it flying over the net"
volleyball spiking,96,"jump up and hit the ball with their hand, propelling it over the net"
volleyball spiking,96,"jump up and land in an athletic stance, ready to defend the next hit"
volleyball spiking,96,"jump up, extending their arms"
volleyball spiking,96,jumping up high
volleyball spiking,96,jumps again and repeats the motion
volleyball spiking,96,jumps and brings their arm back behind them
volleyball spiking,96,"jumps and extends their arm, hitting the ball with force"
volleyball spiking,96,jumps and hits the ball over the net
volleyball spiking,96,jumps into the air
volleyball spiking,96,jumps off their dominant foot
volleyball spiking,96,jumps up
volleyball spiking,96,jumps up and down in celebration
volleyball spiking,96,jumps up and down in excitement
volleyball spiking,96,jumps up and hits the ball with his or her fist
volleyball spiking,96,jumps up and hits the ball with their fist
volleyball spiking,96,jumps up and hits the ball with their hand
volleyball spiking,96,jumps up into the air
volleyball spiking,96,keep arms straight and wrists firm
volleyball spiking,96,keep elbow up as they make contact with the ball
volleyball spiking,96,keep it from hitting the ground
volleyball spiking,96,keep the other team from scoring
volleyball spiking,96,keep their eyes on the ball as they hit it
volleyball spiking,96,keep their hand open
volleyball spiking,96,keep their legs bent to absorb the impact
volleyball spiking,96,keeping their arms straight
volleyball spiking,96,keeping their palm open
volleyball spiking,96,keeps doing this until the other team misses or the ball goes out of bounds
volleyball spiking,96,know when to hit the ball
volleyball spiking,96,land on their feet
volleyball spiking,96,land on their feet and get into position for the next spike
volleyball spiking,96,landing on their right foot
volleyball spiking,96,lands on the floor
volleyball spiking,96,lands on the ground
volleyball spiking,96,lands on the opponent's side of the court
volleyball spiking,96,lands on their feet
volleyball spiking,96,lands on their feet after hitting the ball
volleyball spiking,96,lean forward as they make contact with the ball
volleyball spiking,96,leaps into
volleyball spiking,96,leaps into the air
volleyball spiking,96,left hand is behind their head
volleyball spiking,96,left leg is extended and their right leg is bent
volleyball spiking,96,legs are slightly bent
volleyball spiking,96,looking up at the ball
volleyball spiking,96,looks very impressive
volleyball spiking,96,make contact with the
volleyball spiking,96,make contact with the ball
volleyball spiking,96,make contact with the ball and it goes flying back over the net
volleyball spiking,96,make contact with the ball at the top of their
volleyball spiking,96,make contact with the ball with the palm of their hand
volleyball spiking,96,make contact with the ball with their hands
volleyball spiking,96,make contact with the ball with their open hand
volleyball spiking,96,make contact with the ball with their palm
volleyball spiking,96,make contact with their hand
volleyball spiking,96,make it look easy
volleyball spiking,96,make it more difficult for the opposing team
